"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"GVA","Granite Construction Incorporated","41.73","1651401278.67","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gva",
"GRP.U","Granite Real Estate Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grp.u",
"GPK","Graphic Packaging Holding Company","13.24","4263449141","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/gpk",
"GTN","Gray Television, Inc.","10.89","791585289.99","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/gtn",
"GTN.A","Gray Television, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gtn.a",
"AJX","Great Ajax Corp.","13.76","219370698.88","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ajx",
"GXP","Great Plains Energy Inc","31.14","4817884701.96","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gxp",
"GXP^A","Great Plains Energy Inc","92.75","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gxp^a",
"GXP^D","Great Plains Energy Inc","96.49","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gxp^d",
"GXP^E","Great Plains Energy Inc","98.2501","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gxp^e",
"GWB","Great Western Bancorp, Inc.","31.55","1742985334.35","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/gwb",
"GB","Greatbatch, Inc.","30.94","952841698.9","n/a","2000","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gb",
"GDOT","Green Dot Corporation","23.27","1118201873.36","n/a","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gdot",
"GBX","Greenbrier Companies, Inc. (The)","27.33","767818503.51","n/a","1994","Capital Goods","Railroads","http://www.nasdaq.com/symbol/gbx",
"GHL","Greenhill & Co., Inc.","19.37","577825501.5","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ghl",
"GEF","Greif Bros. Corporation","35.28","1689797586.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gef",
"GEF.B","Greif Bros. Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gef.b",
"GFF","Griffon Corporation","15.98","744583961.18","n/a","n/a","Capital Goods","Building Products","http://www.nasdaq.com/symbol/gff",
"GPI","Group 1 Automotive, Inc.","60.32","1332790365.92","n/a","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gpi",
"GRUB","GrubHub Inc.","23.3","1973915443.3","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grub",
"PAC","Grupo Aeroportuario Del Pacifico, S.A. de C.V.","102.47","5748567000","n/a","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/pac",
"ASR","Grupo Aeroportuario del Sureste, S.A. de C.V.","156.97","4709100000","n/a","n/a","Transportation","Aerospace","http://www.nasdaq.com/symbol/asr",
"AVAL","Grupo Aval Acciones y Valores S.A.","7.78","8667315667.46","n/a","2014","Finance","Commercial Banks","http://www.nasdaq.com/symbol/aval",
"BSMX","Grupo Financiero Santander Mexico S.A. B. de C.V.","9.28","12595548952.96","n/a","2012","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsmx",
"TV","Grupo Televisa S.A.","26.35","15234169154.95","n/a","1993","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tv",
"GTT","GTT Communications, Inc.","16.27","604546065.81","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gtt",
"GSH","Guangshen Railway Company Limited","23.87","3381680563.8","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/gsh",
"GES","Guess?, Inc.","15.93","1338315827.49","n/a","1996","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ges",
"GBAB","Guggenheim Build America Bonds Managed Duration Trust","24.16","420714363.84","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/gbab",
"GGM","Guggenheim Credit Allocation Fund","20.1101","133313653.7089","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/ggm",
"GPM","Guggenheim Enhanced Equity Income Fund","7.39","140814114.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpm",
"GGE","Guggenheim Enhanced Equity Strategy Fund","15.11","75459204.01","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gge",
"GEQ","Guggenheim Equal Weight Enhanced Equity Income Fund","15.8","138567911.8","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/geq",
"GOF","Guggenheim Strategic Opportunities Fund","17.68","258178334.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gof",
"GWRE","Guidewire Software, Inc.","55.25","3980991842.75","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gwre",
"GLF","GulfMark Offshore, Inc.","5.14","132562810.2","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/glf",
"HRB","H&R Block, Inc.","20.44","4586851997","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hrb",
"FUL","H. B. Fuller Company","43.48","2173881082.2","n/a","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/ful",
"HAE","Haemonetics Corporation","27.3","1388141199.9","n/a","1991","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/hae",
"HK","Halcon Resources Corporation","1.01","123910534.98","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hk",
"HAL","Halliburton Company","41.17","35375940420.53","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/hal",
"HYH","Halyard Health, Inc.","28.61","1335232390.69","n/a","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/hyh",
"HBI","Hanesbrands Inc.","27.05","10211846535.6","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/hbi",
"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","20.18","786016832.02","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hasi",
"HOG","Harley-Davidson, Inc.","44.86","8123700899.08","n/a","n/a","Consumer Non-Durables","Motor Vehicles","http://www.nasdaq.com/symbol/hog",
"HAR","Harman International Industries, Incorporated","73.65","5196353286.75","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/har",
"HMY","Harmony Gold Mining Company Limited","3.42","1491759994.86","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hmy",
"HRS","Harris Corporation","77.49","9665007976.26","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrs",
"HSC","Harsco Corporation","6.34","507821053.72","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hsc",
"HHS","Harte-Hanks, Inc.","1.17","71682364.26","n/a","1993","Technology","Advertising","http://www.nasdaq.com/symbol/hhs",
"HGH","Hartford Financial Services Group, Inc. (The)","31.94","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hgh",
"HIG","Hartford Financial Services Group, Inc. (The)","43.74","17206655176.08","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hig",
"HIG.WS","Hartford Financial Services Group, Inc. (The)","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hig.ws",
"HNR","Harvest Natural Resources Inc","0.46","23650975.44","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hnr",
"HTS","Hatteras Financial Corp","16.5","1559731899","n/a","2008","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hts",
"HTS^A","Hatteras Financial Corp","24.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hts^a",
"HVT","Haverty Furniture Companies, Inc.","17.87","395725717.52","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hvt",
"HVT.A","Haverty Furniture Companies, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hvt.a",
"HE","Hawaiian Electric Industries, Inc.","32.86","3545274567.94","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/he",
"HE^U","Hawaiian Electric Industries, Inc.","26.8401","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/he^u",
"HCA","HCA Holdings, Inc.","77.27","30216734853","n/a","2011","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hca",
"HCI","HCI Group, Inc.","31.5","330698781","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hci",
"HCJ","HCI Group, Inc.","25.8399","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hcj",
"HCP","HCP, Inc.","33.58","15684801238.62","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcp",
"HDB","HDFC Bank Limited","63.39","53209422675.21","n/a","2001","Finance","Commercial Banks","http://www.nasdaq.com/symbol/hdb",
"HW","Headwaters Incorporated","18.32","1356626795.92","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/hw",
"HR","Healthcare Realty Trust Incorporated","31.05","3254455542.15","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hr",
"HTA","Healthcare Trust of America, Inc.","30.07","4108322109.46","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hta",
"HLS","HealthSouth Corporation","39.98","3598760599.56","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hls",
"HLS.WS","HealthSouth Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hls.ws",
"HL","Hecla Mining Company","4.58","1758776782.84","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","58.5","0","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl^b",
"HEI","Heico Corporation","63.3","4234460336.4","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/hei",
"HEI.A","Heico Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hei.a",
"HLX","Helix Energy Solutions Group, Inc.","7.49","805406793.03","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","59.94","6475868089.56","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hp",
"HLF","Herbalife LTD.","61.14","5673799825.92","n/a","2004","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/hlf",
"HTGC","Hercules Capital, Inc.","11.9","876611667.4","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/htgc",
"HTGX","Hercules Capital, Inc.","25.04","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/htgx",
"HTGY","Hercules Capital, Inc.","25.48","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/htgy",
"HTGZ","Hercules Capital, Inc.","25.51","0","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/htgz",
"HRTG","Heritage Insurance Holdings, Inc.","13.55","404184440.5","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hrtg",
"HT","Hersha Hospitality Trust","18.19","800990465.4","n/a","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ht",
"HT^B.CL","Hersha Hospitality Trust","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ht^b.cl",
"HT^C","Hersha Hospitality Trust","26.09","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ht^c",
"HSY","Hershey Company (The)","90.7","19352920488.1","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/hsy",
"HTZ","Hertz Global Holdings, Inc","8.67","3679704944.34","n/a","2006","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/htz",
"HES","Hess Corporation","57.66","18262039393.14","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/hes",
"HES^A","Hess Corporation","74.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hes^a",
"HPE","Hewlett Packard Enterprise Company","15.82","27156043856.34","n/a","2015","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/hpe",
"HXL","Hexcel Corporation","44.87","4168799459.3","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hxl",
"HF","HFF, Inc.","29.27","1114617610.69","n/a","2007","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/hf",
"HGG","HHGregg, Inc.","1.68","46549403.04","n/a","2007","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/hgg",
"HCLP","Hi-Crush Partners LP","7.17","265745631.99","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hclp",
"ONE           ","Higher One Holdings, Inc.","3.82","185897335.68","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/one",
"HIW","Highwoods Properties, Inc.","46.42","4521733346.46","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","3.87","200140827.12","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/hil",
"HI","Hillenbrand Inc","30.13","1898628512.02","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/hi",
"HRC","Hill-Rom Holdings Inc","47.52","3106994457.6","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/hrc",
"HTH","Hilltop Holdings Inc.","18.81","1852748828.37","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hth",
"HLT","Hilton Worldwide Holdings Inc.","21.75","21527455696.5","n/a","2013","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/hlt",
"HNI","HNI Corporation","42.18","1913935510.86","n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/hni",
"HMLP","Hoegh LNG Partners LP","17.62","463619554.4","n/a","2014","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/hmlp",
"HEP","Holly Energy Partners, L.P.","33.37","1957385691.76","n/a","2004","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","27.93","4930184076.93","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/hfc",
"HD","Home Depot, Inc. (The)","132","165389532924","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/hd",
"HMC","Honda Motor Company, Ltd.","26.85","48391440962.4","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","113.63","86599180060.69","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hon",
"HMN","Horace Mann Educators Corporation","32.56","1306431058.24","n/a","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hmn",
"HZN","Horizon Global Corporation","11.23","203913115.93","n/a","2015","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hzn",
"HTF","Horizon Technology Finance Corporation","25.6799","296408448.157","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/htf",
"HRL","Hormel Foods Corporation","38.8","20560799310.4","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/hrl",
"HOS","Hornbeck Offshore Services","9.84","356083848.72","n/a","2004","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/hos",
"HPT","Hospitality Properties Trust","26.01","3941744960.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hpt",
"HPT^D","Hospitality Properties Trust","26.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hpt^d",
"HST","Host Hotels & Resorts, Inc.","15.49","11575915607.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hst",
"HLI","Houlihan Lokey, Inc.","22.85","1492652577.4","n/a","2015","Finance","Investment Managers","http://www.nasdaq.com/symbol/hli",
"HSFC^B.CL","Household Finance Corp","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hsfc^b.cl",
"HOV","Hovnanian Enterprises Inc","1.57","230978602.53","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hov",
"HHC","Howard Hughes Corporation (The)","106.05","4223312505.3","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hhc",
"HPQ","HP Inc.","11.53","20026873405.95","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/hpq",
"HRG","HRG Group, Inc.","13.98","2805705167.64","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrg",
"HSBC","HSBC Holdings plc","31.4","123622408720.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsbc",
"HSBC^A","HSBC Holdings plc","25.96","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hsbc^a",
"HSEA","HSBC Holdings plc","27.13","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsea",
"HSEB","HSBC Holdings plc","26.53","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hseb",
"HUSI^F.CL","HSBC USA, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/husi^f.cl",
"HUSI^G.CL","HSBC USA, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/husi^g.cl",
"HUSI^H.CL","HSBC USA, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/husi^h.cl",
"HNP","Huaneng Power International, Inc.","26.8","10184256904.8","n/a","1994","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/hnp",
"HUBB","Hubbell Inc","104.88","5802607975.44","n/a","2015","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/hubb",
"HUBS","HubSpot, Inc.","44.5","1554985839","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hubs",
"HBM","HudBay Minerals Inc","4.2","987973089.6","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hbm",
"HBM.WS","HudBay Minerals Inc","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hbm.ws",
"HPP","Hudson Pacific Properties, Inc.","28.08","2527439269.68","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/hpp",
"HGT","Hugoton Royalty Trust","1.56","62400000","n/a","1999","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hgt",
"HUM","Humana Inc.","170.8","25455460503.2","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/hum",
